[INFO: train.py:  290]: training with the following args:
[INFO: train.py:  291]: ==================================================
[INFO: train.py:  293]: alphabet_size: 2
[INFO: train.py:  293]: batch_size: 256
[INFO: train.py:  293]: channel_prob: 0.1
[INFO: train.py:  293]: clip: 1
[INFO: train.py:  293]: code_length: 128
[INFO: train.py:  293]: decoder_d_hidden: 16
[INFO: train.py:  293]: decoder_e_hidden: 8
[INFO: train.py:  293]: decoder_forward: 32
[INFO: train.py:  293]: decoder_lr: 0.01
[INFO: train.py:  293]: dry_run: False
[INFO: train.py:  293]: encoder_lr: 0.001
[INFO: train.py:  293]: gamma: 0.7
[INFO: train.py:  293]: log_interval: 10
[INFO: train.py:  293]: log_name: DDC_train
[INFO: train.py:  293]: message_length: 32
[INFO: train.py:  293]: num_sample: 16
[INFO: train.py:  293]: save_model: False
[INFO: train.py:  293]: seed: 1
[INFO: train.py:  293]: steps: 400000
[INFO: train.py:  293]: test_size: 1000
[INFO: train.py:  293]: train_encoder: False
[INFO: train.py:  294]: ==================================================
[INFO: train.py:  296]: Training on 102400000 datapoints with 400000 steps and batchsize 256
[INFO: train.py:  328]: The encoder has 0 trainable parameters.
[INFO: train.py:  329]: The decoder has 5060 trainable parameters.
[INFO: train.py:  195]: [train] Step: 1/400000 (0%)	Loss: 1.379435	 BER: 0.431884765625	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 2/400000 (0%)	Loss: 0.927910	 BER: 0.5028076171875	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 3/400000 (0%)	Loss: 0.871755	 BER: 0.5047607421875	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 4/400000 (0%)	Loss: 0.832182	 BER: 0.5059814453125	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 5/400000 (0%)	Loss: 0.804992	 BER: 0.50146484375	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 6/400000 (0%)	Loss: 0.780758	 BER: 0.50732421875	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 7/400000 (0%)	Loss: 0.765233	 BER: 0.496337890625	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 8/400000 (0%)	Loss: 0.750179	 BER: 0.4990234375	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 9/400000 (0%)	Loss: 0.737845	 BER: 0.50634765625	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 10/400000 (0%)	Loss: 0.729584	 BER: 0.5045166015625	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 11/400000 (0%)	Loss: 0.723332	 BER: 0.502197265625	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 12/400000 (0%)	Loss: 0.718369	 BER: 0.50146484375	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 13/400000 (0%)	Loss: 0.714560	 BER: 0.501708984375	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 14/400000 (0%)	Loss: 0.711798	 BER: 0.498291015625	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 15/400000 (0%)	Loss: 0.709442	 BER: 0.5087890625	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 16/400000 (0%)	Loss: 0.707756	 BER: 0.49755859375	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 17/400000 (0%)	Loss: 0.706037	 BER: 0.5068359375	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 18/400000 (0%)	Loss: 0.705385	 BER: 0.4962158203125	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 19/400000 (0%)	Loss: 0.704314	 BER: 0.4957275390625	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 20/400000 (0%)	Loss: 0.703323	 BER: 0.521484375	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 21/400000 (0%)	Loss: 0.702650	 BER: 0.5003662109375	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 22/400000 (0%)	Loss: 0.702014	 BER: 0.4996337890625	 BLER: 0.0
[INFO: train.py:  195]: [train] Step: 23/400000 (0%)	Loss: 0.701431	 BER: 0.5029296875	 BLER: 0.0
