[INFO: train.py:  211]: training with the following args:
[INFO: train.py:  212]: ==================================================
[INFO: train.py:  214]: SNR: 6.0
[INFO: train.py:  214]: alphabet_size: 2
[INFO: train.py:  214]: batch_size: 1000
[INFO: train.py:  214]: channel_prob: 0.001
[INFO: train.py:  214]: checkpoint_load_path: None
[INFO: train.py:  214]: clip: 1
[INFO: train.py:  214]: code_length: 200
[INFO: train.py:  214]: decoder_lr: 0.0001
[INFO: train.py:  214]: encoder_lr: 0.0001
[INFO: train.py:  214]: eval_every: 400
[INFO: train.py:  214]: eval_size: 4000
[INFO: train.py:  214]: log_name: Cvt encoder Cvt decoder AWGN 100 to 200 SNR 6 deletion 0.001
[INFO: train.py:  214]: message_length: 100
[INFO: train.py:  214]: save_model: True
[INFO: train.py:  214]: seed: 0
[INFO: train.py:  214]: steps: 4000
[INFO: train.py:  214]: train_encoder: True
[INFO: train.py:  215]: ==================================================
[INFO: train.py:  217]: Training on 4000000 datapoints with 4000 steps and batchsize 1000
[INFO: train.py:  242]: The encoder has 830008 trainable parameters.
[INFO: train.py:  243]: The decoder has 926520 trainable parameters.
[INFO: train.py:  138]: [train] Step: 1/4000 (0%)	Loss: 0.704486	 BER: 0.583470	 RLD: 0.500730	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 2/4000 (0%)	Loss: 0.658745	 BER: 0.179620	 RLD: 0.177730	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 3/4000 (0%)	Loss: 0.626806	 BER: 0.123680	 RLD: 0.121450	 BLER: 0.999000
[INFO: train.py:  138]: [train] Step: 4/4000 (0%)	Loss: 0.600308	 BER: 0.103960	 RLD: 0.102170	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 5/4000 (0%)	Loss: 0.578487	 BER: 0.093630	 RLD: 0.091940	 BLER: 0.999000
[INFO: train.py:  138]: [train] Step: 6/4000 (0%)	Loss: 0.551491	 BER: 0.073740	 RLD: 0.071630	 BLER: 0.990000
[INFO: train.py:  138]: [train] Step: 7/4000 (0%)	Loss: 0.529383	 BER: 0.069060	 RLD: 0.067350	 BLER: 0.973000
[INFO: train.py:  138]: [train] Step: 8/4000 (0%)	Loss: 0.501178	 BER: 0.055330	 RLD: 0.053380	 BLER: 0.913000
[INFO: train.py:  138]: [train] Step: 9/4000 (0%)	Loss: 0.473352	 BER: 0.045120	 RLD: 0.043670	 BLER: 0.865000
[INFO: train.py:  138]: [train] Step: 10/4000 (0%)	Loss: 0.449245	 BER: 0.041360	 RLD: 0.040250	 BLER: 0.798000
[INFO: train.py:  138]: [train] Step: 11/4000 (0%)	Loss: 0.426774	 BER: 0.040130	 RLD: 0.039030	 BLER: 0.763000
[INFO: train.py:  138]: [train] Step: 12/4000 (0%)	Loss: 0.407520	 BER: 0.041620	 RLD: 0.040190	 BLER: 0.717000
[INFO: train.py:  138]: [train] Step: 13/4000 (0%)	Loss: 0.381800	 BER: 0.036250	 RLD: 0.035110	 BLER: 0.720000
[INFO: train.py:  138]: [train] Step: 14/4000 (0%)	Loss: 0.364505	 BER: 0.038590	 RLD: 0.037200	 BLER: 0.719000
[INFO: train.py:  138]: [train] Step: 15/4000 (0%)	Loss: 0.338328	 BER: 0.031990	 RLD: 0.030990	 BLER: 0.693000
[INFO: train.py:  138]: [train] Step: 16/4000 (0%)	Loss: 0.326938	 BER: 0.037900	 RLD: 0.036110	 BLER: 0.689000
[INFO: train.py:  138]: [train] Step: 17/4000 (0%)	Loss: 0.302815	 BER: 0.032920	 RLD: 0.031900	 BLER: 0.646000
[INFO: train.py:  138]: [train] Step: 18/4000 (0%)	Loss: 0.287205	 BER: 0.034730	 RLD: 0.033010	 BLER: 0.637000
[INFO: train.py:  138]: [train] Step: 19/4000 (0%)	Loss: 0.273484	 BER: 0.036130	 RLD: 0.034480	 BLER: 0.637000
[INFO: train.py:  138]: [train] Step: 20/4000 (0%)	Loss: 0.262411	 BER: 0.038030	 RLD: 0.036840	 BLER: 0.653000
[INFO: train.py:  138]: [train] Step: 21/4000 (1%)	Loss: 0.241469	 BER: 0.033950	 RLD: 0.032640	 BLER: 0.614000
[INFO: train.py:  138]: [train] Step: 22/4000 (1%)	Loss: 0.231104	 BER: 0.034910	 RLD: 0.033200	 BLER: 0.643000
[INFO: train.py:  138]: [train] Step: 23/4000 (1%)	Loss: 0.209496	 BER: 0.029390	 RLD: 0.028140	 BLER: 0.615000
[INFO: train.py:  138]: [train] Step: 24/4000 (1%)	Loss: 0.208382	 BER: 0.034100	 RLD: 0.032550	 BLER: 0.610000
[INFO: train.py:  138]: [train] Step: 25/4000 (1%)	Loss: 0.201241	 BER: 0.035770	 RLD: 0.034290	 BLER: 0.618000
[INFO: train.py:  138]: [train] Step: 26/4000 (1%)	Loss: 0.190189	 BER: 0.033790	 RLD: 0.032550	 BLER: 0.610000
[INFO: train.py:  138]: [train] Step: 27/4000 (1%)	Loss: 0.184677	 BER: 0.034340	 RLD: 0.032810	 BLER: 0.583000
[INFO: train.py:  138]: [train] Step: 28/4000 (1%)	Loss: 0.168830	 BER: 0.030720	 RLD: 0.029470	 BLER: 0.591000
[INFO: train.py:  138]: [train] Step: 29/4000 (1%)	Loss: 0.171486	 BER: 0.034220	 RLD: 0.033000	 BLER: 0.611000
[INFO: train.py:  138]: [train] Step: 30/4000 (1%)	Loss: 0.166099	 BER: 0.033940	 RLD: 0.032560	 BLER: 0.599000
[INFO: train.py:  138]: [train] Step: 31/4000 (1%)	Loss: 0.145374	 BER: 0.027900	 RLD: 0.026880	 BLER: 0.584000
[INFO: train.py:  138]: [train] Step: 32/4000 (1%)	Loss: 0.155147	 BER: 0.031430	 RLD: 0.029430	 BLER: 0.571000
[INFO: train.py:  138]: [train] Step: 33/4000 (1%)	Loss: 0.151989	 BER: 0.031650	 RLD: 0.030040	 BLER: 0.564000
[INFO: train.py:  138]: [train] Step: 34/4000 (1%)	Loss: 0.146174	 BER: 0.030740	 RLD: 0.029640	 BLER: 0.587000
[INFO: train.py:  138]: [train] Step: 35/4000 (1%)	Loss: 0.151766	 BER: 0.033430	 RLD: 0.032160	 BLER: 0.609000
[INFO: train.py:  138]: [train] Step: 36/4000 (1%)	Loss: 0.140226	 BER: 0.030820	 RLD: 0.029400	 BLER: 0.611000
[INFO: train.py:  138]: [train] Step: 37/4000 (1%)	Loss: 0.150016	 BER: 0.033510	 RLD: 0.032050	 BLER: 0.578000
[INFO: train.py:  138]: [train] Step: 38/4000 (1%)	Loss: 0.154448	 BER: 0.035450	 RLD: 0.034360	 BLER: 0.636000
[INFO: train.py:  138]: [train] Step: 39/4000 (1%)	Loss: 0.142621	 BER: 0.032350	 RLD: 0.030890	 BLER: 0.630000
[INFO: train.py:  138]: [train] Step: 40/4000 (1%)	Loss: 0.150917	 BER: 0.034890	 RLD: 0.033130	 BLER: 0.629000
[INFO: train.py:  138]: [train] Step: 41/4000 (1%)	Loss: 0.132356	 BER: 0.030370	 RLD: 0.029640	 BLER: 0.638000
[INFO: train.py:  138]: [train] Step: 42/4000 (1%)	Loss: 0.143690	 BER: 0.033670	 RLD: 0.032150	 BLER: 0.653000
[INFO: train.py:  138]: [train] Step: 43/4000 (1%)	Loss: 0.146094	 BER: 0.034010	 RLD: 0.032990	 BLER: 0.668000
[INFO: train.py:  138]: [train] Step: 44/4000 (1%)	Loss: 0.140152	 BER: 0.031790	 RLD: 0.030410	 BLER: 0.608000
[INFO: train.py:  138]: [train] Step: 45/4000 (1%)	Loss: 0.150516	 BER: 0.034890	 RLD: 0.033390	 BLER: 0.626000
[INFO: train.py:  138]: [train] Step: 46/4000 (1%)	Loss: 0.132059	 BER: 0.030010	 RLD: 0.029290	 BLER: 0.640000
[INFO: train.py:  138]: [train] Step: 47/4000 (1%)	Loss: 0.124567	 BER: 0.028170	 RLD: 0.027220	 BLER: 0.656000
[INFO: train.py:  138]: [train] Step: 48/4000 (1%)	Loss: 0.129512	 BER: 0.029180	 RLD: 0.028400	 BLER: 0.617000
[INFO: train.py:  138]: [train] Step: 49/4000 (1%)	Loss: 0.145410	 BER: 0.032500	 RLD: 0.031620	 BLER: 0.581000
[INFO: train.py:  138]: [train] Step: 50/4000 (1%)	Loss: 0.143160	 BER: 0.031770	 RLD: 0.030410	 BLER: 0.597000
[INFO: train.py:  138]: [train] Step: 51/4000 (1%)	Loss: 0.147721	 BER: 0.033190	 RLD: 0.031940	 BLER: 0.621000
[INFO: train.py:  138]: [train] Step: 52/4000 (1%)	Loss: 0.142072	 BER: 0.032720	 RLD: 0.031380	 BLER: 0.639000
[INFO: train.py:  138]: [train] Step: 53/4000 (1%)	Loss: 0.151645	 BER: 0.036220	 RLD: 0.035240	 BLER: 0.696000
[INFO: train.py:  138]: [train] Step: 54/4000 (1%)	Loss: 0.156035	 BER: 0.037150	 RLD: 0.035750	 BLER: 0.689000
[INFO: train.py:  138]: [train] Step: 55/4000 (1%)	Loss: 0.146953	 BER: 0.035150	 RLD: 0.034080	 BLER: 0.689000
