[INFO: train.py:  235]: training with the following args:
[INFO: train.py:  236]: ==================================================
[INFO: train.py:  238]: SNR: 3
[INFO: train.py:  238]: alphabet_size: 2
[INFO: train.py:  238]: batch_size: 1000
[INFO: train.py:  238]: channel_prob: 0.005
[INFO: train.py:  238]: checkpoint_load_path: None
[INFO: train.py:  238]: clip: 1
[INFO: train.py:  238]: code_length: 200
[INFO: train.py:  238]: decoder_d_hidden: 16
[INFO: train.py:  238]: decoder_e_hidden: 8
[INFO: train.py:  238]: decoder_forward: 32
[INFO: train.py:  238]: decoder_lr: 0.0001
[INFO: train.py:  238]: encoder_lr: 0.0001
[INFO: train.py:  238]: eval_every: 400
[INFO: train.py:  238]: eval_size: 2048
[INFO: train.py:  238]: log_name: AWGN 100 to 200 SNR 3 deletion 0.005 Conv encoder Conv decoder
[INFO: train.py:  238]: message_length: 100
[INFO: train.py:  238]: save_model: True
[INFO: train.py:  238]: seed: 0
[INFO: train.py:  238]: steps: 4000
[INFO: train.py:  238]: train_encoder: True
[INFO: train.py:  239]: ==================================================
[INFO: train.py:  241]: Training on 4000000 datapoints with 4000 steps and batchsize 1000
[INFO: train.py:  256]: The encoder has 206914 trainable parameters.
[INFO: train.py:  257]: The decoder has 261633 trainable parameters.
[INFO: train.py:  152]: [train] Step: 1/4000 (0%)	Loss: 0.693624	 BER: 0.500190	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 2/4000 (0%)	Loss: 0.693579	 BER: 0.499790	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 3/4000 (0%)	Loss: 0.693541	 BER: 0.499500	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 4/4000 (0%)	Loss: 0.693436	 BER: 0.498030	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 5/4000 (0%)	Loss: 0.693572	 BER: 0.500870	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 6/4000 (0%)	Loss: 0.693427	 BER: 0.498820	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 7/4000 (0%)	Loss: 0.693423	 BER: 0.499150	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 8/4000 (0%)	Loss: 0.693510	 BER: 0.501270	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 9/4000 (0%)	Loss: 0.693358	 BER: 0.498780	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 10/4000 (0%)	Loss: 0.693382	 BER: 0.499920	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 11/4000 (0%)	Loss: 0.693422	 BER: 0.501420	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 12/4000 (0%)	Loss: 0.693252	 BER: 0.498540	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 13/4000 (0%)	Loss: 0.693232	 BER: 0.498640	 BLER: 1.000000
