[INFO: train.py:  235]: training with the following args:
[INFO: train.py:  236]: ==================================================
[INFO: train.py:  238]: SNR: -1
[INFO: train.py:  238]: alphabet_size: 2
[INFO: train.py:  238]: batch_size: 1000
[INFO: train.py:  238]: channel_prob: 0
[INFO: train.py:  238]: checkpoint_load_path: None
[INFO: train.py:  238]: clip: 1
[INFO: train.py:  238]: code_length: 200
[INFO: train.py:  238]: decoder_d_hidden: 16
[INFO: train.py:  238]: decoder_e_hidden: 8
[INFO: train.py:  238]: decoder_forward: 32
[INFO: train.py:  238]: decoder_lr: 1e-05
[INFO: train.py:  238]: encoder_lr: 1e-05
[INFO: train.py:  238]: eval_every: 400
[INFO: train.py:  238]: eval_size: 2048
[INFO: train.py:  238]: log_name: AWGN 100 to 200 SNR -1 Conv encoder Conv decoder
[INFO: train.py:  238]: message_length: 100
[INFO: train.py:  238]: save_model: True
[INFO: train.py:  238]: seed: 0
[INFO: train.py:  238]: steps: 4000
[INFO: train.py:  238]: train_encoder: True
[INFO: train.py:  239]: ==================================================
[INFO: train.py:  241]: Training on 4000000 datapoints with 4000 steps and batchsize 1000
[INFO: train.py:  256]: The encoder has 206914 trainable parameters.
[INFO: train.py:  257]: The decoder has 261633 trainable parameters.
[INFO: train.py:  152]: [train] Step: 1/4000 (0%)	Loss: 0.693626	 BER: 0.500190	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 2/4000 (0%)	Loss: 0.693651	 BER: 0.500570	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 3/4000 (0%)	Loss: 0.693701	 BER: 0.501460	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 4/4000 (0%)	Loss: 0.693580	 BER: 0.499500	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 5/4000 (0%)	Loss: 0.693457	 BER: 0.497570	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 6/4000 (0%)	Loss: 0.693656	 BER: 0.500750	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 7/4000 (0%)	Loss: 0.693655	 BER: 0.500870	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 8/4000 (0%)	Loss: 0.693597	 BER: 0.500140	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 9/4000 (0%)	Loss: 0.693684	 BER: 0.501570	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 10/4000 (0%)	Loss: 0.693540	 BER: 0.499150	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 11/4000 (0%)	Loss: 0.693591	 BER: 0.500060	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 12/4000 (0%)	Loss: 0.693516	 BER: 0.498860	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 13/4000 (0%)	Loss: 0.693513	 BER: 0.498780	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 14/4000 (0%)	Loss: 0.693444	 BER: 0.497580	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 15/4000 (0%)	Loss: 0.693554	 BER: 0.499570	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 16/4000 (0%)	Loss: 0.693652	 BER: 0.501420	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 17/4000 (0%)	Loss: 0.693600	 BER: 0.500460	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 18/4000 (0%)	Loss: 0.693396	 BER: 0.497050	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 19/4000 (0%)	Loss: 0.693488	 BER: 0.498640	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 20/4000 (0%)	Loss: 0.693615	 BER: 0.500930	 BLER: 1.000000
[INFO: train.py:  152]: [train] Step: 21/4000 (1%)	Loss: 0.693495	 BER: 0.498940	 BLER: 1.000000
