[INFO: train.py:  330]: training with the following args:
[INFO: train.py:  331]: ==================================================
[INFO: train.py:  333]: alphabet_size: 2
[INFO: train.py:  333]: batch_size: 256
[INFO: train.py:  333]: channel_prob: 0.1
[INFO: train.py:  333]: checkpoint_load_path: None
[INFO: train.py:  333]: clip: 1
[INFO: train.py:  333]: code_length: 128
[INFO: train.py:  333]: decoder_d_hidden: 16
[INFO: train.py:  333]: decoder_e_hidden: 8
[INFO: train.py:  333]: decoder_forward: 32
[INFO: train.py:  333]: decoder_lr: 0.01
[INFO: train.py:  333]: encoder_lr: 0.001
[INFO: train.py:  333]: eval_every: 500
[INFO: train.py:  333]: eval_size: 2048
[INFO: train.py:  333]: gamma: 0.7
[INFO: train.py:  333]: log_name: Polar Code 32 to 128
[INFO: train.py:  333]: message_length: 32
[INFO: train.py:  333]: num_sample: 16
[INFO: train.py:  333]: save_model: True
[INFO: train.py:  333]: seed: 1
[INFO: train.py:  333]: steps: 100000
[INFO: train.py:  333]: train_encoder: False
[INFO: train.py:  334]: ==================================================
[INFO: train.py:  336]: Training on 25600000 datapoints with 100000 steps and batchsize 256
[INFO: train.py:  358]: The encoder has 0 trainable parameters.
[INFO: train.py:  359]: The decoder has 3524 trainable parameters.
[INFO: train.py:  201]: [train] Step: 1/100000 (0%)	Loss: 1.972231	 BER: 0.9215087890625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 2/100000 (0%)	Loss: 1.198766	 BER: 0.505615234375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 3/100000 (0%)	Loss: 0.998434	 BER: 0.4996337890625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 4/100000 (0%)	Loss: 0.931653	 BER: 0.5091552734375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 5/100000 (0%)	Loss: 0.891600	 BER: 0.49755859375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 6/100000 (0%)	Loss: 0.868670	 BER: 0.500244140625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 7/100000 (0%)	Loss: 0.847106	 BER: 0.4947509765625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 8/100000 (0%)	Loss: 0.827748	 BER: 0.4906005859375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 9/100000 (0%)	Loss: 0.810557	 BER: 0.4925537109375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 10/100000 (0%)	Loss: 0.795621	 BER: 0.5020751953125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 11/100000 (0%)	Loss: 0.780296	 BER: 0.491455078125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 12/100000 (0%)	Loss: 0.768236	 BER: 0.4940185546875	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 13/100000 (0%)	Loss: 0.758203	 BER: 0.4979248046875	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 14/100000 (0%)	Loss: 0.748816	 BER: 0.4949951171875	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 15/100000 (0%)	Loss: 0.741650	 BER: 0.4976806640625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 16/100000 (0%)	Loss: 0.735322	 BER: 0.4996337890625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 17/100000 (0%)	Loss: 0.729579	 BER: 0.497802734375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 18/100000 (0%)	Loss: 0.725188	 BER: 0.4984130859375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 19/100000 (0%)	Loss: 0.721265	 BER: 0.4979248046875	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 20/100000 (0%)	Loss: 0.718125	 BER: 0.507080078125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 21/100000 (0%)	Loss: 0.715175	 BER: 0.5008544921875	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 22/100000 (0%)	Loss: 0.712746	 BER: 0.50732421875	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 23/100000 (0%)	Loss: 0.710337	 BER: 0.4898681640625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 24/100000 (0%)	Loss: 0.708693	 BER: 0.4976806640625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 25/100000 (0%)	Loss: 0.707401	 BER: 0.500244140625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 26/100000 (0%)	Loss: 0.706160	 BER: 0.50439453125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 27/100000 (0%)	Loss: 0.704902	 BER: 0.5078125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 28/100000 (0%)	Loss: 0.703422	 BER: 0.493408203125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 29/100000 (0%)	Loss: 0.702612	 BER: 0.4962158203125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 30/100000 (0%)	Loss: 0.702307	 BER: 0.504638671875	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 31/100000 (0%)	Loss: 0.701375	 BER: 0.5003662109375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 32/100000 (0%)	Loss: 0.700626	 BER: 0.50244140625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 33/100000 (0%)	Loss: 0.699856	 BER: 0.4942626953125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 34/100000 (0%)	Loss: 0.699506	 BER: 0.4998779296875	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 35/100000 (0%)	Loss: 0.699049	 BER: 0.4957275390625	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 36/100000 (0%)	Loss: 0.699429	 BER: 0.5069580078125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 37/100000 (0%)	Loss: 0.698578	 BER: 0.505615234375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 38/100000 (0%)	Loss: 0.697974	 BER: 0.501220703125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 39/100000 (0%)	Loss: 0.698180	 BER: 0.5069580078125	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 40/100000 (0%)	Loss: 0.697106	 BER: 0.486083984375	 BLER: 1.0
[INFO: train.py:  201]: [train] Step: 41/100000 (0%)	Loss: 0.698261	 BER: 0.5091552734375	 BLER: 1.0
