[INFO: train.py:  366]: training with the following args:
[INFO: train.py:  367]: ==================================================
[INFO: train.py:  369]: alphabet_size: 2
[INFO: train.py:  369]: batch_size: 256
[INFO: train.py:  369]: channel_prob: 0.1
[INFO: train.py:  369]: checkpoint_load_path: None
[INFO: train.py:  369]: clip: 1
[INFO: train.py:  369]: code_length: 200
[INFO: train.py:  369]: decoder_d_hidden: 16
[INFO: train.py:  369]: decoder_e_hidden: 8
[INFO: train.py:  369]: decoder_forward: 32
[INFO: train.py:  369]: decoder_lr: 0.01
[INFO: train.py:  369]: encoder_lr: 0.001
[INFO: train.py:  369]: eval_every: 500
[INFO: train.py:  369]: eval_size: 2048
[INFO: train.py:  369]: gamma: 0.7
[INFO: train.py:  369]: log_name: AWGN 100 to 300 SNR 0
[INFO: train.py:  369]: message_length: 100
[INFO: train.py:  369]: num_sample: 16
[INFO: train.py:  369]: save_model: True
[INFO: train.py:  369]: seed: 0
[INFO: train.py:  369]: steps: 100000
[INFO: train.py:  369]: train_encoder: True
[INFO: train.py:  370]: ==================================================
[INFO: train.py:  372]: Training on 25600000 datapoints with 100000 steps and batchsize 256
[INFO: train.py:  396]: The encoder has 206914 trainable parameters.
[INFO: train.py:  397]: The decoder has 3564 trainable parameters.
[INFO: train.py:  215]: [train] Step: 1/100000 (0%)	Loss: 2.459707	 BER: 0.6032031178474426	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 2/100000 (0%)	Loss: 1.526829	 BER: 0.5994921922683716	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 3/100000 (0%)	Loss: 1.092865	 BER: 0.4997656047344208	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 4/100000 (0%)	Loss: 0.883504	 BER: 0.5023437142372131	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 5/100000 (0%)	Loss: 0.787337	 BER: 0.5008202791213989	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 6/100000 (0%)	Loss: 0.731847	 BER: 0.49925780296325684	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 7/100000 (0%)	Loss: 0.718805	 BER: 0.5025781393051147	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 8/100000 (0%)	Loss: 0.711784	 BER: 0.500195324420929	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 9/100000 (0%)	Loss: 0.703728	 BER: 0.4998827874660492	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 10/100000 (0%)	Loss: 0.712539	 BER: 0.5074999928474426	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 11/100000 (0%)	Loss: 0.712561	 BER: 0.5041406154632568	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 12/100000 (0%)	Loss: 0.702408	 BER: 0.49839842319488525	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 13/100000 (0%)	Loss: 0.706209	 BER: 0.49882811307907104	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 14/100000 (0%)	Loss: 0.711186	 BER: 0.5022265315055847	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 15/100000 (0%)	Loss: 0.699208	 BER: 0.4907812476158142	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 16/100000 (0%)	Loss: 0.709027	 BER: 0.5001171827316284	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 17/100000 (0%)	Loss: 0.705778	 BER: 0.4982031285762787	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 18/100000 (0%)	Loss: 0.699869	 BER: 0.5033202767372131	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 19/100000 (0%)	Loss: 0.706963	 BER: 0.5005468726158142	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 20/100000 (0%)	Loss: 0.695913	 BER: 0.4940234124660492	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 21/100000 (0%)	Loss: 0.704600	 BER: 0.5007030963897705	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 22/100000 (0%)	Loss: 0.696306	 BER: 0.4984374940395355	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 23/100000 (0%)	Loss: 0.702861	 BER: 0.4979296624660492	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 24/100000 (0%)	Loss: 0.696438	 BER: 0.4975000023841858	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 25/100000 (0%)	Loss: 0.702023	 BER: 0.5044140219688416	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 26/100000 (0%)	Loss: 0.696511	 BER: 0.49910154938697815	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 27/100000 (0%)	Loss: 0.697757	 BER: 0.4991406202316284	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 28/100000 (0%)	Loss: 0.694943	 BER: 0.4977343678474426	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 29/100000 (0%)	Loss: 0.696172	 BER: 0.49476560950279236	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 30/100000 (0%)	Loss: 0.694102	 BER: 0.49949216842651367	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 31/100000 (0%)	Loss: 0.696074	 BER: 0.49531248211860657	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 32/100000 (0%)	Loss: 0.693632	 BER: 0.4932812452316284	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 33/100000 (0%)	Loss: 0.695137	 BER: 0.502734363079071	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 34/100000 (0%)	Loss: 0.694440	 BER: 0.4996093511581421	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 35/100000 (0%)	Loss: 0.693875	 BER: 0.49785155057907104	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 36/100000 (0%)	Loss: 0.694347	 BER: 0.4976171851158142	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 37/100000 (0%)	Loss: 0.693656	 BER: 0.4975000023841858	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 38/100000 (0%)	Loss: 0.694813	 BER: 0.5039843916893005	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 39/100000 (0%)	Loss: 0.693937	 BER: 0.504101574420929	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 40/100000 (0%)	Loss: 0.693910	 BER: 0.5005468726158142	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 41/100000 (0%)	Loss: 0.693665	 BER: 0.49824216961860657	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 42/100000 (0%)	Loss: 0.693690	 BER: 0.4998437464237213	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 43/100000 (0%)	Loss: 0.693686	 BER: 0.49757811427116394	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 44/100000 (0%)	Loss: 0.693534	 BER: 0.4944140613079071	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 45/100000 (0%)	Loss: 0.693308	 BER: 0.4923437535762787	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 46/100000 (0%)	Loss: 0.693523	 BER: 0.4974609315395355	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 47/100000 (0%)	Loss: 0.693875	 BER: 0.5038671493530273	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 48/100000 (0%)	Loss: 0.693707	 BER: 0.5006250143051147	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 49/100000 (0%)	Loss: 0.693751	 BER: 0.5029296875	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 50/100000 (0%)	Loss: 0.693852	 BER: 0.5028905868530273	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 51/100000 (0%)	Loss: 0.693793	 BER: 0.4997656047344208	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 52/100000 (0%)	Loss: 0.692902	 BER: 0.4887109398841858	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 53/100000 (0%)	Loss: 0.693125	 BER: 0.4957812428474426	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 54/100000 (0%)	Loss: 0.693169	 BER: 0.49609375	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 55/100000 (0%)	Loss: 0.693172	 BER: 0.4998827874660492	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 56/100000 (0%)	Loss: 0.693276	 BER: 0.4939843714237213	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 57/100000 (0%)	Loss: 0.693295	 BER: 0.4976562261581421	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 58/100000 (0%)	Loss: 0.693268	 BER: 0.49460935592651367	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 59/100000 (0%)	Loss: 0.693253	 BER: 0.49609375	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 60/100000 (0%)	Loss: 0.692984	 BER: 0.49324217438697815	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 61/100000 (0%)	Loss: 0.693731	 BER: 0.5003125071525574	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 62/100000 (0%)	Loss: 0.693182	 BER: 0.4948437511920929	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 63/100000 (0%)	Loss: 0.693056	 BER: 0.49363279342651367	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 64/100000 (0%)	Loss: 0.693051	 BER: 0.4935937523841858	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 65/100000 (0%)	Loss: 0.692909	 BER: 0.49324217438697815	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 66/100000 (0%)	Loss: 0.692850	 BER: 0.4880078136920929	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 67/100000 (0%)	Loss: 0.693220	 BER: 0.4949609339237213	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 68/100000 (0%)	Loss: 0.692895	 BER: 0.49394530057907104	 BLER: 1.0
[INFO: train.py:  215]: [train] Step: 69/100000 (0%)	Loss: 0.692679	 BER: 0.490234375	 BLER: 1.0
