[INFO: train.py:  211]: training with the following args:
[INFO: train.py:  212]: ==================================================
[INFO: train.py:  214]: SNR: 2.0
[INFO: train.py:  214]: alphabet_size: 2
[INFO: train.py:  214]: batch_size: 1000
[INFO: train.py:  214]: channel_prob: 0.0
[INFO: train.py:  214]: checkpoint_load_path: None
[INFO: train.py:  214]: clip: 1
[INFO: train.py:  214]: code_length: 200
[INFO: train.py:  214]: decoder_lr: 0.0001
[INFO: train.py:  214]: encoder_lr: 0.0001
[INFO: train.py:  214]: eval_every: 400
[INFO: train.py:  214]: eval_size: 4000
[INFO: train.py:  214]: log_name: Cvt encoder Cvt decoder AWGN 100 to 200 SNR 2 deletion 0
[INFO: train.py:  214]: message_length: 100
[INFO: train.py:  214]: save_model: True
[INFO: train.py:  214]: seed: 0
[INFO: train.py:  214]: steps: 4000
[INFO: train.py:  214]: train_encoder: True
[INFO: train.py:  215]: ==================================================
[INFO: train.py:  217]: Training on 4000000 datapoints with 4000 steps and batchsize 1000
[INFO: train.py:  242]: The encoder has 830008 trainable parameters.
[INFO: train.py:  243]: The decoder has 926520 trainable parameters.
[INFO: train.py:  138]: [train] Step: 1/4000 (0%)	Loss: 0.705710	 BER: 0.579710	 RLD: 0.485850	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 2/4000 (0%)	Loss: 0.656819	 BER: 0.203340	 RLD: 0.202940	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 3/4000 (0%)	Loss: 0.621552	 BER: 0.123270	 RLD: 0.123230	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 4/4000 (0%)	Loss: 0.593816	 BER: 0.106350	 RLD: 0.106330	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 5/4000 (0%)	Loss: 0.568164	 BER: 0.093280	 RLD: 0.093240	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 6/4000 (0%)	Loss: 0.542505	 BER: 0.082130	 RLD: 0.082110	 BLER: 0.999000
[INFO: train.py:  138]: [train] Step: 7/4000 (0%)	Loss: 0.516308	 BER: 0.074390	 RLD: 0.074380	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 8/4000 (0%)	Loss: 0.489606	 BER: 0.065950	 RLD: 0.065910	 BLER: 0.999000
[INFO: train.py:  138]: [train] Step: 9/4000 (0%)	Loss: 0.463470	 BER: 0.059890	 RLD: 0.059890	 BLER: 1.000000
[INFO: train.py:  138]: [train] Step: 10/4000 (0%)	Loss: 0.439148	 BER: 0.055640	 RLD: 0.055620	 BLER: 0.998000
[INFO: train.py:  138]: [train] Step: 11/4000 (0%)	Loss: 0.416913	 BER: 0.054630	 RLD: 0.054630	 BLER: 0.996000
